C:\Users\yujin\cnn-project\.venv\Scripts\python.exe C:\Users\yujin\cnn-project\mobile-net-tensorflow\tensorflow_train_model.py
TensorFlow version: 2.11.0
Available GPU Devices: []
Starting training...
WARNING:tensorflow:`input_shape` is undefined or non-square, or `rows` is not in [96, 128, 160, 192, 224]. Weights for input shape (224, 224) will be loaded as the default.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(1280, 128) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128, 101) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(101,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:From C:\Users\yujin\cnn-project\.venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:83: Analyzer.lamba_check (from tensorflow.python.autograph.pyct.static_analysis.liveness) is deprecated and will be removed after 2023-09-23.
Instructions for updating:
Lambda fuctions will be no more assumed to be used in the statement where they are used, or at least in the same block. https://github.com/tensorflow/tensorflow/issues/56089
Epoch 1, Step 490, Loss: 16.1181, Elapsed time: 1203.03s, Remaining time: 4598.94s
Epoch 1, Step 500, Loss: 16.1181, Elapsed time: 1227.48s, Remaining time: 4574.28s
Epoch 1, Step 510, Loss: 16.1181, Elapsed time: 1252.06s, Remaining time: 4550.06s
Epoch 1, Step 520, Loss: 16.1181, Elapsed time: 1276.75s, Remaining time: 4526.20s
Epoch 1, Step 530, Loss: 16.1181, Elapsed time: 1303.01s, Remaining time: 4507.76s
Epoch 1, Step 540, Loss: 16.1181, Elapsed time: 1329.14s, Remaining time: 4488.61s
Epoch 1, Step 550, Loss: 16.1181, Elapsed time: 1355.41s, Remaining time: 4469.66s
Epoch 1, Step 560, Loss: 16.1181, Elapsed time: 1381.95s, Remaining time: 4451.31s
Epoch 1, Step 570, Loss: 16.1181, Elapsed time: 1409.40s, Remaining time: 4435.54s
Epoch 1, Step 580, Loss: 16.1181, Elapsed time: 1435.87s, Remaining time: 4416.36s
Epoch 1, Step 590, Loss: 16.1181, Elapsed time: 1462.85s, Remaining time: 4398.46s
Epoch 1, Step 600, Loss: 16.1181, Elapsed time: 1489.61s, Remaining time: 4379.61s
Epoch 1, Step 610, Loss: 16.1181, Elapsed time: 1517.86s, Remaining time: 4364.79s
Epoch 1, Step 620, Loss: 16.1181, Elapsed time: 1544.37s, Remaining time: 4344.62s
Epoch 1, Step 630, Loss: 16.1181, Elapsed time: 1571.84s, Remaining time: 4326.93s
Epoch 1, Step 640, Loss: 16.1181, Elapsed time: 1598.14s, Remaining time: 4305.75s
Epoch 1, Step 650, Loss: 16.1181, Elapsed time: 1622.23s, Remaining time: 4278.61s
