Epoch,Step,Loss,Accuracy,Validation Accuracy
1,1910,3.6112,0.2188
1,1920,4.4119,0.1250
1,1930,3.9722,0.1562
1,1940,4.5079,0.0625
1,1950,3.8043,0.2812
1,1960,3.3983,0.2812
1,1970,3.6851,0.2188
1,1980,3.1311,0.3750
1,1990,3.6994,0.2812
1,2000,4.1467,0.1562
1,2010,3.8316,0.2188
1,2020,4.0700,0.2188
1,2030,3.1785,0.3438
1,2040,4.3468,0.2188
1,2050,3.5443,0.2188
1,2060,4.0449,0.0625
1,2070,3.7548,0.2188
1,2080,4.5546,0.1562
1,2090,3.9034,0.1875
1,2100,4.4910,0.1562
1,2110,4.2258,0.1875
1,2120,4.0996,0.1875
1,2130,4.1657,0.1250
1,2140,3.7742,0.1875
1,2150,4.1880,0.1250
1,2160,3.2032,0.3125
1,2170,4.0044,0.2500
1,2180,3.8655,0.2188
1,2190,4.6298,0.1250
1,2200,4.7527,0.0625
1,2210,4.7803,0.0938
1,2220,4.6842,0.0938
1,2230,3.1500,0.3125
1,2240,4.5783,0.1250
1,2250,4.6829,0.0625
1,2260,4.2391,0.1250
1,2270,4.4812,0.0938
1,2280,4.6254,0.0625
1,2290,4.5314,0.0312
1,2300,4.2647,0.0938
1,2310,4.6130,0.0000
1,2320,4.1904,0.1562
1,2330,4.3767,0.1250
1,2340,4.2535,0.0625
1,2350,4.1196,0.1250
1,2360,3.8726,0.1875
1,2367,4.0328,0.0000,0.1622
